timestamp_us,voltage
6648061,1.473250
6652063,1.500000
6656060,1.500000
6660060,1.430250
6664060,1.297125
6668063,1.452750
6672061,1.927125
6676062,2.420625
6680060,2.783125
6684060,2.783125
6688056,2.822875
6692143,2.372375
6696063,1.840000
6700063,1.805500
6704059,2.037500
6708072,2.037500
6712062,1.978125
6716064,1.688125
6720060,1.576000
6724061,1.603500
6728059,1.564375
6732063,1.557500
6736060,1.557500
6740061,1.614000
6744061,1.574125
6748060,1.497750
6752060,1.561125
6756061,1.636250
6760060,1.559500
6764062,1.559500
6768058,1.516625
6772060,1.610000
6776061,1.622250
6780062,1.538500
6784059,1.570375
6788061,1.641500
6792058,1.641500
6796065,1.582125
6800062,1.543875
6804064,1.635250
6808089,1.656625
6812061,1.557625
6816057,1.568875
6820069,1.568875
6824062,1.669750
6828062,1.634250
6832069,1.555250
6836064,1.611000
6840061,1.648250
6844057,1.574500
6848069,1.574500
6852066,1.584875
6856065,1.686625
6860066,1.666125
6864063,1.591875
6868062,1.655750
6872068,1.655750
6876064,1.719375
6880060,1.643500
6884062,1.623625
6888068,1.718875
6892066,1.709125
6896063,1.628250
6900060,1.628250
6904067,1.680750
6908076,1.755000
6912063,1.693125
6916062,1.664000
6920066,1.753375
6924066,1.756625
6928061,1.756625
6932062,1.655125
6936067,1.670625
6940065,1.739250
6944059,1.666875
6948062,1.594875
6952068,1.667750
6956065,1.667750
6960061,1.689125
6964061,1.579750
6968068,1.578750
6972065,1.666375
6976057,1.617500
6980063,1.541875
6984065,1.541875
6988064,1.617875
6992062,1.660625
6996063,1.561375
7000074,1.552000
7004069,1.652250
7008056,1.652250
7012064,1.629375
